#TYPE System.Diagnostics.EventLogEntry#Security/Microsoft-Windows-Security-Auditing/4672
"EventID","MachineName","Data","Index","Category","CategoryNumber","EntryType","Message","Source","ReplacementStrings","InstanceId","TimeGenerated","TimeWritten","UserName","Site","Container"
"4739","WIN-4ODLTDU191U","System.Byte[]","139","(13569)","13569","SuccessAudit","Domain Policy was changed.

Change Type:		Password Policy modified

Subject:
	Security ID:		S-1-5-18
	Account Name:		WIN-4ODLTDU191U$
	Account Domain:		WORKGROUP
	Logon ID:		0x3e7

Domain:
	Domain Name:		WIN-4ODLTDU191U
	Domain ID:		S-1-5-21-3795337189-2139767661-1522285752

Changed Attributes:
	Min. Password Age:	???
	Max. Password Age:	???
	Force Logoff:		-
	Lockout Threshold:	-
	Lockout Observation Window:	-
	Lockout Duration:	-
	Password Properties:	1
	Min. Password Length:	0
	Password History Length:	0
	Machine Account Quota:	-
	Mixed Domain Mode:	-
	Domain Behavior Version:	-
	OEM Information:	-

Additional Information:
	Privileges:		-","Microsoft-Windows-Security-Auditing","System.String[]","4739","8/7/2020 10:36:19 PM","8/7/2020 10:36:19 PM",,,
"4724","WIN-4ODLTDU191U","System.Byte[]","138","(13824)","13824","SuccessAudit","An attempt was made to reset an account's password.

Subject:
	Security ID:		S-1-5-18
	Account Name:		WIN-4ODLTDU191U$
	Account Domain:		WORKGROUP
	Logon ID:		0x3e7

Target Account:
	Security ID:		S-1-5-21-3795337189-2139767661-1522285752-500
	Account Name:		Administrator
	Account Domain:		WIN-4ODLTDU191U","Microsoft-Windows-Security-Auditing","System.String[]","4724","8/7/2020 10:36:19 PM","8/7/2020 10:36:19 PM",,,
"4738","WIN-4ODLTDU191U","System.Byte[]","137","(13824)","13824","SuccessAudit","A user account was changed.

Subject:
	Security ID:		S-1-5-18
	Account Name:		WIN-4ODLTDU191U$
	Account Domain:		WORKGROUP
	Logon ID:		0x3e7

Target Account:
	Security ID:		S-1-5-21-3795337189-2139767661-1522285752-500
	Account Name:		Administrator
	Account Domain:		WIN-4ODLTDU191U

Changed Attributes:
	SAM Account Name:	Administrator
	Display Name:		%%1793
	User Principal Name:	-
	Home Directory:		%%1793
	Home Drive:		%%1793
	Script Path:		%%1793
	Profile Path:		%%1793
	User Workstations:	%%1793
	Password Last Set:	8/7/2020 10:36:19 PM
	Account Expires:		%%1794
	Primary Group ID:	513
	AllowedToDelegateTo:	-
	Old UAC Value:		0x10
	New UAC Value:		0x10
	User Account Control:	-
	User Parameters:	-
	SID History:		-
	Logon Hours:		%%1797

Additional Information:
	Privileges:		-","Microsoft-Windows-Security-Auditing","System.String[]","4738","8/7/2020 10:36:19 PM","8/7/2020 10:36:19 PM",,,
"4798","WIN-4ODLTDU191U","System.Byte[]","136","(13824)","13824","SuccessAudit","A user's local group membership was enumerated.

Subject:
	Security ID:		S-1-5-18
	Account Name:		WIN-4ODLTDU191U$
	Account Domain:		WORKGROUP
	Logon ID:		0x3e7

User:
	Security ID:		S-1-5-21-3795337189-2139767661-1522285752-500
	Account Name:		Administrator
	Account Domain:		WIN-4ODLTDU191U

Process Information:
	Process ID:		0x290
	Process Name:		C:\Windows\System32\rundll32.exe","Microsoft-Windows-Security-Auditing","System.String[]","4798","8/7/2020 10:36:19 PM","8/7/2020 10:36:19 PM",,,
"4798","WIN-4ODLTDU191U","System.Byte[]","135","(13824)","13824","SuccessAudit","A user's local group membership was enumerated.

Subject:
	Security ID:		S-1-5-18
	Account Name:		WIN-4ODLTDU191U$
	Account Domain:		WORKGROUP
	Logon ID:		0x3e7

User:
	Security ID:		S-1-5-21-3795337189-2139767661-1522285752-500
	Account Name:		Administrator
	Account Domain:		WIN-4ODLTDU191U

Process Information:
	Process ID:		0x290
	Process Name:		C:\Windows\System32\rundll32.exe","Microsoft-Windows-Security-Auditing","System.String[]","4798","8/7/2020 10:36:19 PM","8/7/2020 10:36:19 PM",,,
"4739","WIN-4ODLTDU191U","System.Byte[]","134","(13569)","13569","SuccessAudit","Domain Policy was changed.

Change Type:		Password Policy modified

Subject:
	Security ID:		S-1-5-18
	Account Name:		WIN-4ODLTDU191U$
	Account Domain:		WORKGROUP
	Logon ID:		0x3e7

Domain:
	Domain Name:		WIN-4ODLTDU191U
	Domain ID:		S-1-5-21-3795337189-2139767661-1522285752

Changed Attributes:
	Min. Password Age:	???
	Max. Password Age:	???
	Force Logoff:		-
	Lockout Threshold:	-
	Lockout Observation Window:	-
	Lockout Duration:	-
	Password Properties:	0
	Min. Password Length:	0
	Password History Length:	0
	Machine Account Quota:	-
	Mixed Domain Mode:	-
	Domain Behavior Version:	-
	OEM Information:	-

Additional Information:
	Privileges:		-","Microsoft-Windows-Security-Auditing","System.String[]","4739","8/7/2020 10:36:19 PM","8/7/2020 10:36:19 PM",,,
"4616","WIN-4ODLTDU191U","System.Byte[]","133","(12288)","12288","SuccessAudit","The system time was changed.

Subject:
	Security ID:		S-1-5-18
	Account Name:		WIN-4ODLTDU191U$
	Account Domain:		WORKGROUP
	Logon ID:		0x3e7

Process Information:
	Process ID:	0x290
	Name:		C:\Windows\System32\rundll32.exe

Previous Time:		2020-08-08T05:36:19.1696303Z
New Time:		2020-08-08T05:36:19.1530000Z

This event is generated when the system time is changed. It is normal for the Windows Time Service, which runs with System privilege, to change the system time on a regular basis. Other system time changes may be indicative of attempts to tamper with the computer.","Microsoft-Windows-Security-Auditing","System.String[]","4616","8/7/2020 10:36:19 PM","8/7/2020 10:36:19 PM",,,
"4672","WIN-4ODLTDU191U","System.Byte[]","132","(12548)","12548","SuccessAudit","Special privileges assigned to new logon.

Subject:
	Security ID:		S-1-5-19
	Account Name:		LOCAL SERVICE
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3e5

Privileges:		SeAssignPrimaryTokenPrivilege
			SeAuditPrivilege
			SeImpersonatePrivilege","Microsoft-Windows-Security-Auditing","System.String[]","4672","8/7/2020 10:36:14 PM","8/7/2020 10:36:14 PM",,,
"4624","WIN-4ODLTDU191U","System.Byte[]","131","(12544)","12544","SuccessAudit","An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		WIN-4ODLTDU191U$
	Account Domain:		WORKGROUP
	Logon ID:		0x3e7

Logon Information:
	Logon Type:		5
	Restricted Admin Mode:	-
	Virtual Account:		%%1843
	Elevated Token:		%%1842

Impersonation Level:		%%1833

New Logon:
	Security ID:		S-1-5-19
	Account Name:		LOCAL SERVICE
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3e5
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x294
	Process Name:		C:\Windows\System32\services.exe

Network Information:
	Workstation Name:	-
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Advapi  
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.","Microsoft-Windows-Security-Auditing","System.String[]","4624","8/7/2020 10:36:14 PM","8/7/2020 10:36:14 PM",,,
"4672","WIN-4ODLTDU191U","System.Byte[]","130","(12548)","12548","SuccessAudit","Special privileges assigned to new logon.

Subject:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3e7

Privileges:		SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege","Microsoft-Windows-Security-Auditing","System.String[]","4672","8/7/2020 10:36:14 PM","8/7/2020 10:36:14 PM",,,
"4624","WIN-4ODLTDU191U","System.Byte[]","129","(12544)","12544","SuccessAudit","An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		WIN-4ODLTDU191U$
	Account Domain:		WORKGROUP
	Logon ID:		0x3e7

Logon Information:
	Logon Type:		5
	Restricted Admin Mode:	-
	Virtual Account:		%%1843
	Elevated Token:		%%1842

Impersonation Level:		%%1833

New Logon:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3e7
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x294
	Process Name:		C:\Windows\System32\services.exe

Network Information:
	Workstation Name:	-
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Advapi  
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.","Microsoft-Windows-Security-Auditing","System.String[]","4624","8/7/2020 10:36:14 PM","8/7/2020 10:36:14 PM",,,
"4672","WIN-4ODLTDU191U","System.Byte[]","128","(12548)","12548","SuccessAudit","Special privileges assigned to new logon.

Subject:
	Security ID:		S-1-5-20
	Account Name:		NETWORK SERVICE
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3e4

Privileges:		SeAssignPrimaryTokenPrivilege
			SeAuditPrivilege
			SeImpersonatePrivilege","Microsoft-Windows-Security-Auditing","System.String[]","4672","8/7/2020 10:36:13 PM","8/7/2020 10:36:13 PM",,,
"4624","WIN-4ODLTDU191U","System.Byte[]","127","(12544)","12544","SuccessAudit","An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		WIN-4ODLTDU191U$
	Account Domain:		WORKGROUP
	Logon ID:		0x3e7

Logon Information:
	Logon Type:		5
	Restricted Admin Mode:	-
	Virtual Account:		%%1843
	Elevated Token:		%%1842

Impersonation Level:		%%1833

New Logon:
	Security ID:		S-1-5-20
	Account Name:		NETWORK SERVICE
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3e4
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x294
	Process Name:		C:\Windows\System32\services.exe

Network Information:
	Workstation Name:	-
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Advapi  
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.","Microsoft-Windows-Security-Auditing","System.String[]","4624","8/7/2020 10:36:13 PM","8/7/2020 10:36:13 PM",,,
"4624","WIN-4ODLTDU191U","System.Byte[]","126","(12544)","12544","SuccessAudit","An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		WIN-4ODLTDU191U$
	Account Domain:		WORKGROUP
	Logon ID:		0x3e7

Logon Information:
	Logon Type:		2
	Restricted Admin Mode:	-
	Virtual Account:		%%1842
	Elevated Token:		%%1843

Impersonation Level:		%%1833

New Logon:
	Security ID:		S-1-5-96-0-0
	Account Name:		UMFD-0
	Account Domain:		Font Driver Host
	Logon ID:		0x5b0e
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x20c
	Process Name:		C:\Windows\System32\wininit.exe

Network Information:
	Workstation Name:	-
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Advapi  
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.","Microsoft-Windows-Security-Auditing","System.String[]","4624","8/7/2020 10:36:13 PM","8/7/2020 10:36:13 PM",,,
"4648","WIN-4ODLTDU191U","System.Byte[]","125","(12544)","12544","SuccessAudit","A logon was attempted using explicit credentials.

Subject:
	Security ID:		S-1-5-18
	Account Name:		WIN-4ODLTDU191U$
	Account Domain:		WORKGROUP
	Logon ID:		0x3e7
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Account Whose Credentials Were Used:
	Account Name:		UMFD-0
	Account Domain:		Font Driver Host
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Target Server:
	Target Server Name:	localhost
	Additional Information:	localhost

Process Information:
	Process ID:		0x20c
	Process Name:		C:\Windows\System32\wininit.exe

Network Information:
	Network Address:	-
	Port:			-

This event is generated when a process attempts to log on an account by explicitly specifying that account?s credentials.  This most commonly occurs in batch-type configurations such as scheduled tasks, or when using the RUNAS command.","Microsoft-Windows-Security-Auditing","System.String[]","4648","8/7/2020 10:36:13 PM","8/7/2020 10:36:13 PM",,,
"4624","WIN-4ODLTDU191U","System.Byte[]","124","(12544)","12544","SuccessAudit","An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		WIN-4ODLTDU191U$
	Account Domain:		WORKGROUP
	Logon ID:		0x3e7

Logon Information:
	Logon Type:		2
	Restricted Admin Mode:	-
	Virtual Account:		%%1842
	Elevated Token:		%%1843

Impersonation Level:		%%1833

New Logon:
	Security ID:		S-1-5-96-0-1
	Account Name:		UMFD-1
	Account Domain:		Font Driver Host
	Logon ID:		0x5b01
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x250
	Process Name:		C:\Windows\System32\winlogon.exe

Network Information:
	Workstation Name:	-
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Advapi  
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.","Microsoft-Windows-Security-Auditing","System.String[]","4624","8/7/2020 10:36:13 PM","8/7/2020 10:36:13 PM",,,
"4648","WIN-4ODLTDU191U","System.Byte[]","123","(12544)","12544","SuccessAudit","A logon was attempted using explicit credentials.

Subject:
	Security ID:		S-1-5-18
	Account Name:		WIN-4ODLTDU191U$
	Account Domain:		WORKGROUP
	Logon ID:		0x3e7
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Account Whose Credentials Were Used:
	Account Name:		UMFD-1
	Account Domain:		Font Driver Host
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Target Server:
	Target Server Name:	localhost
	Additional Information:	localhost

Process Information:
	Process ID:		0x250
	Process Name:		C:\Windows\System32\winlogon.exe

Network Information:
	Network Address:	-
	Port:			-

This event is generated when a process attempts to log on an account by explicitly specifying that account?s credentials.  This most commonly occurs in batch-type configurations such as scheduled tasks, or when using the RUNAS command.","Microsoft-Windows-Security-Auditing","System.String[]","4648","8/7/2020 10:36:13 PM","8/7/2020 10:36:13 PM",,,
"4672","WIN-4ODLTDU191U","System.Byte[]","122","(12548)","12548","SuccessAudit","Special privileges assigned to new logon.

Subject:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3e7

Privileges:		SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege","Microsoft-Windows-Security-Auditing","System.String[]","4672","8/7/2020 10:36:13 PM","8/7/2020 10:36:13 PM",,,
"4624","WIN-4ODLTDU191U","System.Byte[]","121","(12544)","12544","SuccessAudit","An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		WIN-4ODLTDU191U$
	Account Domain:		WORKGROUP
	Logon ID:		0x3e7

Logon Information:
	Logon Type:		5
	Restricted Admin Mode:	-
	Virtual Account:		%%1843
	Elevated Token:		%%1842

Impersonation Level:		%%1833

New Logon:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3e7
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x294
	Process Name:		C:\Windows\System32\services.exe

Network Information:
	Workstation Name:	-
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Advapi  
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.","Microsoft-Windows-Security-Auditing","System.String[]","4624","8/7/2020 10:36:13 PM","8/7/2020 10:36:13 PM",,,
"4902","WIN-4ODLTDU191U","System.Byte[]","120","(13568)","13568","SuccessAudit","The Per-user audit policy table was created.

Number of Elements:	0
Policy ID:	0x5897","Microsoft-Windows-Security-Auditing","System.String[]","4902","8/7/2020 10:36:13 PM","8/7/2020 10:36:13 PM",,,
"4624","WIN-4ODLTDU191U","System.Byte[]","119","(12544)","12544","SuccessAudit","An account was successfully logged on.

Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Logon Information:
	Logon Type:		0
	Restricted Admin Mode:	-
	Virtual Account:		%%1843
	Elevated Token:		%%1842

Impersonation Level:		-

New Logon:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3e7
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x4
	Process Name:		

Network Information:
	Workstation Name:	-
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		-
	Authentication Package:	-
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.","Microsoft-Windows-Security-Auditing","System.String[]","4624","8/7/2020 10:36:13 PM","8/7/2020 10:36:13 PM",,,
"4608","WIN-4ODLTDU191U","System.Byte[]","118","(12288)","12288","SuccessAudit","Windows is starting up.

This event is logged when LSASS.EXE starts and the auditing subsystem is initialized.","Microsoft-Windows-Security-Auditing","System.String[]","4608","8/7/2020 10:36:13 PM","8/7/2020 10:36:13 PM",,,
"4688","WIN-4ODLTDU191U","System.Byte[]","117","(13312)","13312","SuccessAudit","A new process has been created.

Creator Subject:
	Security ID:		S-1-5-18
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x3e7

Target Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Process Information:
	New Process ID:		0x2a4
	New Process Name:	C
	Token Elevation Type:	%%1936
	Mandatory Label:		S-1-16-16384
	Creator Process ID:	0x20c
	Creator Process Name:	C
	Process Command Line:	

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.","Microsoft-Windows-Security-Auditing","System.String[]","4688","8/7/2020 10:36:13 PM","8/7/2020 10:36:13 PM",,,
"4688","WIN-4ODLTDU191U","System.Byte[]","116","(13312)","13312","SuccessAudit","A new process has been created.

Creator Subject:
	Security ID:		S-1-5-18
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x3e7

Target Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Process Information:
	New Process ID:		0x294
	New Process Name:	C
	Token Elevation Type:	%%1936
	Mandatory Label:		S-1-16-16384
	Creator Process ID:	0x20c
	Creator Process Name:	C
	Process Command Line:	

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.","Microsoft-Windows-Security-Auditing","System.String[]","4688","8/7/2020 10:36:13 PM","8/7/2020 10:36:13 PM",,,
"4688","WIN-4ODLTDU191U","System.Byte[]","115","(13312)","13312","SuccessAudit","A new process has been created.

Creator Subject:
	Security ID:		S-1-5-18
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x3e7

Target Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Process Information:
	New Process ID:		0x250
	New Process Name:	C
	Token Elevation Type:	%%1936
	Mandatory Label:		S-1-16-16384
	Creator Process ID:	0x204
	Creator Process Name:	C
	Process Command Line:	

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.","Microsoft-Windows-Security-Auditing","System.String[]","4688","8/7/2020 10:36:13 PM","8/7/2020 10:36:13 PM",,,
